matricula,cpf,curriculo,forma_ingresso,ano_ingresso,periodo_ingresso,reserva_vagas,forma_evasao,ano_evasao,periodo_evasao,evadiu_periodo,sexo,cor,tipo_ensino_medio,ano_nascimento,idade_ingresso,idade_evasao,media_vestibular,periodo_ingresso_concat,periodo_evasao_concat
900002124,00000002329,2017,VESTIBULAR / ENEM,2014,1,,CANCELAMENTO P/ MUDANCA CURSO,2009,1,-9,Homem,Branca,,1988,26,21,5832,2014.1,2009.1
900001710,00000002330,2017,SISU,2020,1,,REGULAR,-1,0,-4042,Homem,Branca,Somente escola privada,2000,20,-2001,73787,2020.1,-1
900002179,00000002331,1999,VESTIBULAR,2006,1,,REGULAR,-1,0,-4014,Homem,Branca,Somente escola privada,1985,21,-1986,63892,2006.1,-1
900002767,00000002332,1999,SISU,2015,1,2,CANCELAMENTO POR ABANDONO,2012,2,-4,Mulher,Não declarada,,1994,21,18,6533,2015.1,2012.2
900002247,00000002333,2017,SISU,2018,1,,GRADUADO,2019,2,4,Homem,Parda,Somente escola privada,1999,19,20,6151,2018.1,2019.2
900000373,00000002334,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Homem,Não declarada,Somente escola pública,1992,19,-1993,6088,2011.2,-1
900001575,00000002335,1999,SISU,2014,2,,REGULAR,-1,0,-4031,Homem,Parda,,1995,19,-1996,6910,2014.2,-1
900002201,00000002336,1999,SISU,2017,1,,GRADUADO,2018,2,4,Homem,Branca,Somente escola privada,1989,28,29,6339,2017.1,2018.2
900001797,00000002337,2017,SISU,2019,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,2,-10,Homem,Branca,Somente escola privada,2001,18,12,6057,2019.1,2013.2
900001285,00000002338,1999,VESTIBULAR,2010,2,,REGULAR,-1,0,-4023,Homem,Branca,Somente escola pública,1991,19,-1992,7251,2010.2,-1
900002581,00000002339,1999,VESTIBULAR / ENEM,2013,1,,REGULAR,-1,0,-4028,Homem,Preta,Somente escola privada,1987,26,-1988,668,2013.1,-1
900002771,00000002340,1999,VESTIBULAR,2006,2,,REGULAR,-1,0,-4015,Homem,Parda,Somente escola pública,1986,20,-1987,6136,2006.2,-1
900002686,00000002341,1999,VESTIBULAR / ENEM,2014,1,,GRADUADO,2016,2,6,Homem,Branca,Somente escola privada,1995,19,21,6070,2014.1,2016.2
900001821,00000002342,2017,SISU,2015,2,,REGULAR,-1,0,-4033,Mulher,Branca,Somente escola privada,1991,24,-1992,6435,2015.2,-1
900000809,00000002343,2017,SISU,2019,1,,REGULAR,-1,0,-4040,Homem,Amarela,Somente escola privada,2000,19,-2001,6455,2019.1,-1
900001939,00000002344,1999,VESTIBULAR / ENEM,2012,2,,REGULAR,-1,0,-4027,Homem,Branca,Somente escola privada,1993,19,-1994,6423,2012.2,-1
900002036,00000002345,1999,VESTIBULAR,2009,1,,REGULAR,-1,0,-4020,Homem,Branca,Somente escola privada,1986,23,-1987,6384,2009.1,-1
900001790,00000002346,2017,SISU,2020,1,,CANCELADO NOVO INGRESSO OUTRO CURSO,2015,1,-9,Mulher,Parda,Somente escola privada,2002,18,13,5733,2020.1,2015.1
900001991,00000002347,1999,SISU,2017,1,2,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,2,0,Homem,Branca,Somente escola privada,1996,21,20,5448,2017.1,2016.2
900001806,00000002348,2017,SISU,2015,1,4,REGULAR,-1,0,-4032,Homem,Não declarada,,1995,20,-1996,6453,2015.1,-1
900002485,00000002349,1999,SISU,2015,2,2,REGULAR,-1,0,-4033,Homem,Parda,Somente escola privada,1999,16,-2000,5241,2015.2,-1
900002566,00000002350,2017,SISU,2019,1,3,CANCELAMENTO POR ABANDONO,2015,2,-6,Homem,Branca,Somente escola privada,1995,24,20,64498,2019.1,2015.2
900002404,00000002351,1999,VESTIBULAR,2006,1,,REGULAR,-1,0,-4014,Homem,Não declarada,Somente escola privada,1988,18,-1989,62919,2006.1,-1
900002631,00000002352,2017,SISU,2017,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2011,1,-11,Homem,Não declarada,,1999,18,12,6410,2017.1,2011.1
900002373,00000002353,1999,VESTIBULAR / ENEM,2014,1,,CANCELADO REPROVOU TODAS POR FALTAS,2008,2,-10,Homem,Parda,Somente escola privada,1997,17,11,6456,2014.1,2008.2
900002759,00000002354,1999,VESTIBULAR / ENEM,2012,2,,REGULAR,-1,0,-4027,Homem,Não declarada,,1996,16,-1997,7365,2012.2,-1
900001919,00000002355,2017,SISU,2021,1,,GRADUADO,2015,1,-11,Homem,Branca,Somente escola pública,2001,20,14,62795,2021.1,2015.1
900002291,00000002356,1999,VESTIBULAR / ENEM,2014,1,,CANCELAMENTO P/ SOLICITACAO ALUNO,2015,1,3,Homem,Branca,Somente escola privada,1997,17,18,6297,2014.1,2015.1
900002280,00000002357,1999,VESTIBULAR,2010,1,,CANCELAMENTO POR ABANDONO,2014,2,10,Homem,Parda,Somente escola privada,1993,17,21,58889,2010.1,2014.2
900000622,00000002358,1999,SISU,2014,2,,GRADUADO,2019,2,11,Homem,Parda,Somente escola privada,1995,19,24,6390,2014.2,2019.2
900001504,00000002359,1999,VESTIBULAR / ENEM,2014,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2020,1,13,Homem,Branca,Somente escola privada,1995,19,25,6136,2014.1,2020.1
900000893,00000002360,1999,VESTIBULAR / ENEM,2014,1,,GRADUADO,2020,1,13,Homem,Branca,Somente escola privada,1997,17,23,6032,2014.1,2020.1
900001867,00000002361,1999,VESTIBULAR,2010,1,,GRADUADO,2012,1,5,Mulher,Parda,Somente escola pública,1986,24,26,5572,2010.1,2012.1
900001709,00000002362,2017,SISU,2017,1,,REGULAR,-1,0,-4036,Homem,Parda,Somente escola pública,1999,18,-2000,7187,2017.1,-1
900000204,00000002363,2017,SISU,2015,1,2,CANCELADO 3 REPROV MESMA DISCIPLINA,2011,2,-6,Homem,Branca,Somente escola privada,1987,28,24,6811,2015.1,2011.2
900000782,00000002364,2017,SISU,2020,2,4,CANCELADO 3 REPROV MESMA DISCIPLINA,2018,2,-3,Mulher,Branca,Somente escola privada,2000,20,18,6632,2020.2,2018.2
900001071,00000002365,1999,VESTIBULAR,2009,2,,GRADUADO,2015,2,13,Homem,Branca,"Pública e privada, tendo ficado mais tempo em escola privada",1991,18,24,6658,2009.2,2015.2
900002355,00000002366,1999,VESTIBULAR,2007,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2017,2,22,Homem,Preta,Somente escola pública,1985,22,32,63514,2007.1,2017.2
900000364,00000002367,1999,VESTIBULAR / ENEM,2012,2,,CANCELADO REPROVOU TODAS POR FALTAS,2009,1,-6,Homem,Branca,Somente escola privada,1993,19,16,65843,2012.2,2009.1
900001016,00000002368,2017,SISU,2021,1,4,CANCELADO REPROVOU TODAS POR FALTAS,2012,1,-17,Mulher,Branca,Somente escola privada,1999,22,13,5820,2021.1,2012.1
900001539,00000002369,2017,SISU,2017,2,2,GRADUADO,2015,1,-4,Homem,Parda,Somente escola pública,1990,27,25,65326,2017.2,2015.1
900001560,00000002370,1999,VESTIBULAR / ENEM,2012,2,,GRADUADO,2020,1,16,Mulher,Branca,Somente escola pública,1990,22,30,6576,2012.2,2020.1
900000859,00000002371,2017,SISU,2021,1,,CANCELAMENTO POR ABANDONO,2013,1,-15,Homem,Branca,Somente escola privada,2004,17,9,6670,2021.1,2013.1
900002561,00000002372,1999,VESTIBULAR,2008,1,,GRADUADO,2010,1,5,Homem,Não declarada,,1987,21,23,5985,2008.1,2010.1
900001358,00000002373,2017,SISU,2016,1,5,CANCELADO NOVO INGRESSO MESMO CURSO,2015,2,0,Homem,Branca,,1998,18,17,64140,2016.1,2015.2
900000888,00000002374,1999,SISU,2016,2,,CANCELAMENTO POR ABANDONO,2013,2,-5,Homem,Parda,Somente escola privada,1997,19,16,62015,2016.2,2013.2
900002731,00000002375,2017,SISU,2016,2,5,CANCELAMENTO POR ABANDONO,2017,1,2,Homem,Branca,Somente escola privada,1999,17,18,5730,2016.2,2017.1
900001377,00000002376,1999,SISU,2015,2,2,REGULAR,-1,0,-4033,Homem,Parda,Somente escola privada,1994,21,-1995,6555,2015.2,-1
900000828,00000002377,1999,VESTIBULAR,2008,1,,REGULAR,-1,0,-4018,Homem,Não declarada,,1990,18,-1991,76451,2008.1,-1
900001527,00000002378,1999,VESTIBULAR / ENEM,2011,1,,CANCELADO NOVO INGRESSO OUTRO CURSO,2017,1,13,Homem,Branca,Somente escola privada,1993,18,24,72967,2011.1,2017.1
900000002,00000002379,2017,SISU,2020,1,8,REGULAR,-1,0,-4042,Mulher,Branca,Somente escola privada,2003,17,-2004,6596,2020.1,-1
900002802,00000002380,1999,VESTIBULAR,2006,2,,REGULAR,-1,0,-4015,Homem,Branca,Somente escola privada,1988,18,-1989,74874,2006.2,-1
900001352,00000002381,1999,VESTIBULAR,2010,2,,REGULAR,-1,0,-4023,Homem,Branca,Somente escola privada,1991,19,-1992,6071,2010.2,-1
900001698,00000002382,1999,VESTIBULAR / ENEM,2012,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2017,2,11,Homem,Branca,Somente escola pública,1993,19,24,6857,2012.2,2017.2
900000367,00000002383,1999,SISU,2016,1,,GRADUADO,2013,1,-5,Mulher,Branca,,1997,19,16,72875,2016.1,2013.1
900001553,00000002384,1999,VESTIBULAR / ENEM,2012,2,,REGULAR,-1,0,-4027,Homem,Branca,"Pública e privada, tendo ficado mais tempo em escola pública",1993,19,-1994,6540,2012.2,-1
900002770,00000002385,2017,SISU,2021,1,,CANCELAMENTO POR ABANDONO,2018,2,-4,Homem,Branca,Somente escola privada,2003,18,15,708,2021.1,2018.2
900001223,00000002386,1999,SISU,2015,1,,REGULAR,-1,0,-4032,Homem,Não declarada,,1989,26,-1990,6066,2015.1,-1
900001215,00000002387,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2017,2,9,Mulher,Branca,Somente escola privada,1990,23,27,64960,2013.2,2017.2
900000046,00000002388,1999,VESTIBULAR / ENEM,2014,1,,GRADUADO,2018,2,10,Homem,Parda,,1996,18,22,,2014.1,2018.2
900000824,00000002389,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2014,1,2,Mulher,Amarela,Somente escola pública,1993,20,21,6048,2013.2,2014.1
900000783,00000002390,1999,VESTIBULAR,2008,2,,REGULAR,-1,0,-4019,Mulher,Parda,Somente escola pública,1987,21,-1988,6414,2008.2,-1
900002777,00000002391,2017,SISU,2017,1,,GRADUADO,2013,1,-7,Homem,Não declarada,,1997,20,16,64713,2017.1,2013.1
900001901,00000002392,1999,VESTIBULAR / ENEM,2012,2,,GRADUADO,2020,1,16,Homem,Parda,Somente escola pública,1993,19,27,61712,2012.2,2020.1
900000720,00000002393,1999,SISU,2015,2,5,GRADUADO,2020,1,10,Homem,Parda,Somente escola pública,1995,20,25,62013,2015.2,2020.1
900002648,00000002394,1999,VESTIBULAR / ENEM,2014,1,,GRADUADO,2010,2,-6,Homem,Parda,Somente escola pública,1977,37,33,730,2014.1,2010.2
900002514,00000002395,1999,JUDICIAL,2008,2,,REGULAR,-1,0,-4019,Homem,Parda,Somente escola privada,1989,19,-1990,6556,2008.2,-1
900000844,00000002396,2017,SISU,2017,1,2,CANCELAMENTO POR ABANDONO,2013,1,-7,Mulher,Branca,Somente escola pública,1999,18,14,65249,2017.1,2013.1
900001971,00000002397,2017,SISU,2016,1,,CANCELAMENTO POR ABANDONO,2012,2,-6,Homem,Parda,Somente escola pública,1997,19,15,63984,2016.1,2012.2
900002508,00000002398,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2014,2,3,Homem,Parda,Somente escola pública,1985,28,29,8077,2013.2,2014.2
900000650,00000002399,1999,SISU,2014,2,2,CANCELADO NOVO INGRESSO MESMO CURSO,2015,1,2,Homem,Parda,Somente escola privada,1991,23,24,6091,2014.2,2015.1
900001920,00000002400,1999,SISU,2016,2,5,GRADUADO,2017,1,2,Homem,Branca,Somente escola privada,1995,21,22,5955,2016.2,2017.1
900000491,00000002401,1999,VESTIBULAR,2006,2,,REGULAR,-1,0,-4015,Homem,Parda,Somente escola privada,1989,17,-1990,66351,2006.2,-1
900000789,00000002402,1999,VESTIBULAR,2010,1,,GRADUADO,2020,1,21,Mulher,Branca,Somente escola privada,1990,20,30,65316,2010.1,2020.1
900002629,00000002403,1999,VESTIBULAR,2007,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,2,14,Mulher,Branca,,1986,21,27,6285,2007.1,2013.2
900001471,00000002404,2017,SISU,2016,1,,CANCELADO REPROVOU TODAS POR FALTAS,2016,1,1,Homem,Parda,Somente escola pública,1997,19,19,71446,2016.1,2016.1
900001675,00000002405,1999,TRANSFERENCIA,2009,1,,GRADUADO,2018,2,20,Mulher,Branca,,1990,19,28,72849,2009.1,2018.2
900000815,00000002406,2017,SISU,2021,1,2,REGULAR,-1,0,-4044,Homem,Parda,Somente escola privada,2001,20,-2002,5840,2021.1,-1
900000620,00000002407,2017,SISU,2015,2,,GRADUADO,2012,1,-6,Homem,Não declarada,,1997,18,15,6363,2015.2,2012.1
900002793,00000002408,1999,VESTIBULAR,2008,2,,CANCELADO NOVO INGRESSO MESMO CURSO,2019,2,23,Homem,Branca,Somente escola pública,1990,18,29,6333,2008.2,2019.2
900000210,00000002409,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2019,1,16,Mulher,Branca,Somente escola privada,1992,19,27,6173,2011.2,2019.1
900002162,00000002410,2017,SISU,2019,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2016,2,-4,Homem,Preta,Somente escola pública,1996,23,20,69068,2019.1,2016.2
900000476,00000002411,1999,VESTIBULAR / ENEM,2012,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2011,1,-1,Homem,Branca,,1995,17,16,5894,2012.1,2011.1
900001454,00000002412,2017,SISU,2015,2,2,CANCELADO 3 REPROV MESMA DISCIPLINA,2012,1,-6,Homem,Branca,Somente escola pública,1991,24,21,6302,2015.2,2012.1
900000891,00000002413,1999,VESTIBULAR,2009,1,,CANCELADO REPROVOU TODAS POR FALTAS,2018,2,20,Homem,Branca,"Pública e privada, tendo ficado mais tempo em escola privada",1991,18,27,6947,2009.1,2018.2
900000150,00000002414,2017,SISU,2020,1,4,GRADUADO,2015,1,-9,Homem,Parda,Somente escola pública,2002,18,13,6071,2020.1,2015.1
900000147,00000002415,2017,SISU,2020,1,,GRADUADO,2019,2,0,Homem,Parda,Somente escola privada,2003,17,16,5265,2020.1,2019.2
900000202,00000002416,1999,VESTIBULAR / ENEM,2013,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2011,1,-4,Homem,Branca,"Pública e privada, tendo ficado mais tempo em escola privada",1996,17,15,70961,2013.2,2011.1
900001516,00000002417,1999,VESTIBULAR,2008,1,,REGULAR,-1,0,-4018,Mulher,Parda,Somente escola privada,1991,17,-1992,6362,2008.1,-1
900000974,00000002418,2017,SISU,2019,2,5,REGULAR,-1,0,-4041,Homem,Branca,Somente escola privada,1998,21,-1999,5733,2019.2,-1
900001945,00000002419,1999,VESTIBULAR / ENEM,2013,2,2,REGULAR,-1,0,-4029,Homem,Branca,Somente escola pública,1992,21,-1993,72540,2013.2,-1
900000456,00000002420,2017,SISU,2019,1,5,CANCELAMENTO P/ SOLICITACAO ALUNO,2016,2,-4,Mulher,Branca,,2003,16,13,62299,2019.1,2016.2
900001528,00000002421,1999,VESTIBULAR,2008,2,,GRADUADO,2012,2,9,Mulher,Não declarada,,1989,19,23,69755,2008.2,2012.2
900000818,00000002422,1999,VESTIBULAR / ENEM,2012,2,,REGULAR,-1,0,-4027,Homem,Amarela,Somente escola privada,1991,21,-1992,55651,2012.2,-1
900000182,00000002423,1999,VESTIBULAR / ENEM,2014,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2012,2,-2,Homem,Branca,,1989,25,23,6001,2014.1,2012.2
900000375,00000002424,1999,SISU,2015,1,5,CANCELAMENTO P/ SOLICITACAO ALUNO,2016,2,4,Homem,Branca,Somente escola privada,1993,22,23,632,2015.1,2016.2
900001744,00000002425,2017,SISU,2021,1,5,GRADUADO,2012,2,-16,Homem,Parda,Somente escola pública,2004,17,8,7502,2021.1,2012.2
900000056,00000002426,2017,SISU,2018,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2018,2,2,Mulher,Parda,Somente escola privada,2000,18,18,66823,2018.1,2018.2
900002191,00000002427,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Mulher,Parda,Somente escola privada,1993,18,-1994,5748,2011.2,-1
900000803,00000002428,1999,VESTIBULAR / ENEM,2011,1,,CANCELADO 3 REPROV MESMA DISCIPLINA,2018,2,16,Mulher,Parda,Somente escola pública,1979,32,39,7110,2011.1,2018.2
900001659,00000002429,1999,SISU,2016,2,,REGULAR,-1,0,-4035,Homem,Branca,Somente escola privada,1995,21,-1996,61327,2016.2,-1
900000095,00000002430,2017,SISU,2021,1,3,REGULAR,-1,0,-4044,Mulher,Parda,Somente escola pública,2003,18,-2004,5382,2021.1,-1
900000977,00000002431,1999,VESTIBULAR,2006,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,1,15,Homem,Branca,Somente escola pública,1988,18,25,73924,2006.1,2013.1
900000938,00000002432,2017,SISU,2017,2,,GRADUADO,2016,2,-1,Homem,Preta,"Pública e privada, tendo ficado mais tempo em escola privada",1993,24,23,6706,2017.2,2016.2
900000422,00000002433,1999,VESTIBULAR,2010,1,,REGULAR,-1,0,-4022,Homem,Parda,Somente escola pública,1987,23,-1988,65494,2010.1,-1
900002020,00000002434,1999,VESTIBULAR,2010,1,,GRADUADO,2019,1,19,Homem,Parda,Somente escola pública,1988,22,31,67808,2010.1,2019.1
900001639,00000002435,2017,SISU,2020,2,,GRADUADO,2012,2,-15,Homem,Não declarada,,2002,18,10,67292,2020.2,2012.2
900000986,00000002436,2017,SISU,2019,2,2,CANCELAMENTO POR ABANDONO,2018,1,-2,Homem,Amarela,Somente escola privada,1990,29,28,68127,2019.2,2018.1
900001795,00000002437,2017,SISU,2018,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2011,1,-13,Homem,Não declarada,,1999,19,12,6546,2018.1,2011.1
900000391,00000002438,1999,VESTIBULAR,2007,2,,REGULAR,-1,0,-4017,Homem,Parda,Somente escola pública,1985,22,-1986,67318,2007.2,-1
900000667,00000002439,2017,SISU,2017,2,,CANCELADO REPROVOU TODAS POR FALTAS,2014,1,-6,Homem,Parda,Somente escola pública,1997,20,17,6112,2017.2,2014.1
900001951,00000002440,2017,SISU,2017,2,,REGULAR,-1,0,-4037,Homem,Parda,,1999,18,-2000,64725,2017.2,-1
900000763,00000002441,1999,VESTIBULAR,2010,2,,REGULAR,-1,0,-4023,Homem,Parda,Somente escola privada,1986,24,-1987,6771,2010.2,-1
900000507,00000002442,2017,REOPCAO,2018,2,,GRADUADO,2016,1,-4,Homem,Não declarada,,1997,21,19,670,2018.2,2016.1
900002181,00000002443,1999,VESTIBULAR / ENEM,2011,2,,REGULAR,-1,0,-4025,Homem,Parda,Somente escola pública,1986,25,-1987,635,2011.2,-1
900000396,00000002444,1999,SISU,2016,2,2,GRADUADO,2020,1,8,Homem,Parda,Somente escola privada,1998,18,22,63447,2016.2,2020.1
900000298,00000002445,2017,SISU,2019,1,2,CANCELADO 3 REPROV MESMA DISCIPLINA,2015,2,-6,Mulher,Branca,Somente escola privada,2001,18,14,7240,2019.1,2015.2
900001378,00000002446,2017,SISU,2019,2,2,GRADUADO,2019,2,1,Mulher,Não declarada,,2001,18,18,59218,2019.2,2019.2
900001792,00000002447,1999,VESTIBULAR,2010,2,,GRADUADO,2016,2,13,Homem,Branca,,1991,19,25,6451,2010.2,2016.2
900002616,00000002448,2017,SISU,2016,2,,REGULAR,-1,0,-4035,Homem,Parda,Somente escola privada,1980,36,-1981,6105,2016.2,-1
900000833,00000002449,1999,VESTIBULAR,2010,2,,CANCELAMENTO P/ SOLICITACAO ALUNO,2018,1,16,Homem,Branca,Somente escola privada,1990,20,28,66948,2010.2,2018.1
900000471,00000002450,2017,SISU,2017,2,,REGULAR,-1,0,-4037,Homem,Preta,Somente escola pública,1998,19,-1999,75330,2017.2,-1
900001278,00000002451,2017,SISU,2021,1,,REGULAR,-1,0,-4044,Homem,Não declarada,,2003,18,-2004,6487,2021.1,-1
900000195,00000002452,1999,VESTIBULAR / ENEM,2012,1,,CANCELAMENTO POR ABANDONO,2018,2,14,Homem,Branca,"Pública e privada, tendo ficado mais tempo em escola privada",1985,27,33,5608,2012.1,2018.2
900001832,00000002453,1999,VESTIBULAR / ENEM,2012,2,,GRADUADO,2016,2,9,Homem,Branca,,1991,21,25,6265,2012.2,2016.2
900002006,00000002454,1999,SISU,2016,1,4,CANCELADO REPROVOU TODAS POR FALTAS,2015,2,0,Homem,Parda,,2000,16,15,6410,2016.1,2015.2
900000119,00000002455,2017,SISU,2019,2,2,REGULAR,-1,0,-4041,Homem,Branca,Somente escola privada,2001,18,-2002,7017,2019.2,-1
900000692,00000002456,2017,SISU,2017,2,4,CANCELAMENTO P/ SOLICITACAO ALUNO,2014,1,-6,Homem,Não declarada,,1998,19,16,5978,2017.2,2014.1
900001721,00000002457,1999,VESTIBULAR / ENEM,2013,1,,CANCELAMENTO POR ABANDONO,2017,2,10,Homem,Branca,Somente escola privada,1996,17,21,6414,2013.1,2017.2
900000739,00000002458,1999,VESTIBULAR / ENEM,2013,2,,REGULAR,-1,0,-4029,Homem,Não declarada,,1988,25,-1989,66203,2013.2,-1
900002682,00000002459,1999,TRANSFERENCIA,2008,2,,CANCELADO NOVO INGRESSO OUTRO CURSO,2014,1,12,Homem,Preta,Somente escola pública,1983,25,31,5805,2008.2,2014.1
900000726,00000002460,2017,SISU,2018,2,2,CANCELADO 3 REPROV MESMA DISCIPLINA,2018,1,0,Homem,Branca,Somente escola privada,1998,20,20,639,2018.2,2018.1
900000860,00000002461,1999,VESTIBULAR,2006,2,,REGULAR,-1,0,-4015,Mulher,Não declarada,,1988,18,-1989,5340,2006.2,-1
900002568,00000002462,1999,VESTIBULAR / ENEM,2014,1,,REGULAR,-1,0,-4030,Mulher,Não declarada,,1995,19,-1996,5374,2014.1,-1
900001275,00000002463,2017,SISU,2018,1,3,REGULAR,-1,0,-4038,Mulher,Parda,Somente escola pública,2002,16,-2003,6381,2018.1,-1
900001241,00000002464,2017,SISU,2019,2,,GRADUADO,2012,2,-13,Homem,Branca,Somente escola pública,2000,19,12,63412,2019.2,2012.2
900001158,00000002465,1999,VESTIBULAR,2008,1,,CANCELAMENTO POR ABANDONO,2019,2,24,Homem,Branca,Somente escola privada,1987,21,32,5438,2008.1,2019.2
900000120,00000002466,2017,SISU,2019,2,3,REGULAR,-1,0,-4041,Homem,Parda,Somente escola pública,1998,21,-1999,5503,2019.2,-1
900002526,00000002467,1999,VESTIBULAR,2007,2,,REGULAR,-1,0,-4017,Homem,Parda,,1985,22,-1986,65935,2007.2,-1
900000301,00000002468,1999,VESTIBULAR / ENEM,2011,1,,CANCELAMENTO POR ABANDONO,2016,1,11,Homem,Não declarada,,1985,26,31,5919,2011.1,2016.1
900000728,00000002469,1999,SISU,2017,1,,REGULAR,-1,0,-4036,Homem,Branca,Somente escola privada,1998,19,-1999,6831,2017.1,-1
900001298,00000002470,2017,SISU,2014,2,,REGULAR,-1,0,-4031,Homem,Branca,Somente escola privada,1997,17,-1998,6298,2014.2,-1
900002235,00000002471,1999,VESTIBULAR,2010,2,,CANCELADO 3 REPROV MESMA DISCIPLINA,2012,1,4,Homem,Parda,Somente escola pública,1986,24,26,6568,2010.2,2012.1
900002254,00000002472,1999,VESTIBULAR / ENEM,2013,1,,GRADUADO,2020,1,15,Homem,Não declarada,,1995,18,25,5709,2013.1,2020.1
900000536,00000002473,1999,VESTIBULAR,2010,2,,REGULAR,-1,0,-4023,Homem,Branca,,1993,17,-1994,,2010.2,-1
900001442,00000002474,1999,VESTIBULAR / ENEM,2011,1,,REGULAR,-1,0,-4024,Homem,Branca,Somente escola privada,1994,17,-1995,5933,2011.1,-1
900002385,00000002475,1999,SISU,2016,1,,GRADUADO,2018,2,6,Homem,Branca,Somente escola privada,1999,17,19,56238,2016.1,2018.2
900000853,00000002476,1999,VESTIBULAR / ENEM,2011,2,,GRADUADO,2020,1,18,Mulher,Branca,Somente escola pública,1986,25,34,6809,2011.2,2020.1
900001907,00000002477,1999,VESTIBULAR / ENEM,2013,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2018,2,12,Homem,Não declarada,,1996,17,22,65437,2013.1,2018.2
900001019,00000002478,1999,VESTIBULAR,2009,1,,REGULAR,-1,0,-4020,Homem,Branca,Somente escola pública,1990,19,-1991,46239,2009.1,-1
900002446,00000002479,1999,VESTIBULAR / ENEM,2013,1,,CANCELAMENTO POR ABANDONO,2014,2,4,Homem,Branca,Somente escola pública,1988,25,26,6385,2013.1,2014.2
900001739,00000002480,2017,SISU,2016,1,,REGULAR,-1,0,-4034,Homem,Não declarada,,1999,17,-2000,73308,2016.1,-1
900000515,00000002481,2017,SISU,2020,2,2,CANCELADO REPROVOU TODAS POR FALTAS,2012,2,-15,Homem,Parda,Somente escola pública,1999,21,13,6679,2020.2,2012.2
900001470,00000002482,2017,SISU,2014,2,2,REGULAR,-1,0,-4031,Homem,Branca,Somente escola privada,1996,18,-1997,69941,2014.2,-1
900002801,00000002483,1999,VESTIBULAR,2006,1,,CANCELADO NOVO INGRESSO OUTRO CURSO,2011,1,11,Homem,Parda,Somente escola pública,1985,21,26,77595,2006.1,2011.1
900000488,00000002484,1999,VESTIBULAR,2009,2,,GRADUADO,2019,2,21,Mulher,Branca,Somente escola pública,1991,18,28,6297,2009.2,2019.2
900001067,00000002485,2017,SISU,2015,1,,GRADUADO,2017,2,6,Homem,Não declarada,,1995,20,22,146,2015.1,2017.2
900002264,00000002486,1999,VESTIBULAR,2010,1,,CANCELADO NOVO INGRESSO MESMO CURSO,2013,1,7,Homem,Não declarada,,1988,22,25,66395,2010.1,2013.1
900001264,00000002487,1999,VESTIBULAR / ENEM,2012,2,,CANCELAMENTO POR ABANDONO,2013,1,2,Mulher,Branca,Somente escola privada,1993,19,20,6112,2012.2,2013.1
900000134,00000002488,1999,VESTIBULAR,2009,1,,CANCELAMENTO POR ABANDONO,2015,1,13,Homem,Não declarada,,1992,17,23,5295,2009.1,2015.1
900002137,00000002489,2017,SISU,2019,1,,GRADUADO,2017,2,-2,Homem,Parda,,2001,18,16,6070,2019.1,2017.2
